Row.names	DMSO_rep1	DMSO_rep2	DMSO_rep3	DMSO_rep4	THAP_rep1	THAP_rep2	THAP_rep3	THAP_rep4	V2	V3
ENSG00000197753.11	1	9	5	6	5	5	6	2	LHFPL5	protein_coding
ENSG00000197756.9	38	55	28	21	29	45	32	36	RPL37A	protein_coding
ENSG00000197763.16	123	163	173	106	116	194	172	196	TXNRD3	protein_coding
ENSG00000197766.7	5	2	1	5	6	0	2	1	CFD	protein_coding
ENSG00000197768.10	0	0	0	0	0	0	0	1	STPG3	protein_coding
ENSG00000197769.5	1	4	0	3	2	1	1	3	MAP1LC3C	protein_coding
ENSG00000197771.12	196	281	188	133	189	180	183	200	MCMBP	protein_coding
ENSG00000197774.12	19	25	20	18	17	9	10	21	EME2	protein_coding
ENSG00000197776.8	10	29	21	21	23	15	19	22	KLHDC1	protein_coding
ENSG00000197779.13	101	145	116	101	127	158	175	182	ZNF81	protein_coding
ENSG00000197780.9	135	177	119	89	110	101	113	89	TAF13	protein_coding
ENSG00000197785.13	261	347	293	402	447	292	279	298	ATAD3A	protein_coding
ENSG00000197808.12	106	149	113	97	121	123	115	87	ZNF461	protein_coding
ENSG00000197813.6	262	318	168	146	243	158	139	130	AC011450.1	lncRNA
ENSG00000197818.11	211	358	192	122	274	231	172	135	SLC9A8	protein_coding
ENSG00000197822.11	2	2	2	0	1	0	1	4	OCLN	protein_coding
ENSG00000197837.3	7	4	6	3	8	4	3	4	HIST4H4	protein_coding
ENSG00000197838.4	0	0	2	0	0	0	1	0	CYP2A13	protein_coding
ENSG00000197841.15	11	11	8	10	8	6	14	16	ZNF181	protein_coding
ENSG00000197847.12	29	28	23	14	30	14	13	14	SLC22A20P	transcribed_unitary_pseudogene
ENSG00000197849.6	0	0	0	0	0	0	0	0	OR8G1	protein_coding
ENSG00000197857.13	105	197	90	60	129	169	87	91	ZNF44	protein_coding
ENSG00000197858.11	3	2	3	4	3	2	0	0	GPAA1	protein_coding
ENSG00000197859.10	1	0	1	2	0	2	1	0	ADAMTSL2	protein_coding
ENSG00000197860.10	35	47	26	22	24	32	20	21	SGTB	protein_coding
ENSG00000197863.9	65	93	67	53	61	62	63	64	ZNF790	protein_coding
ENSG00000197870.12	0	0	0	0	0	0	0	0	PRB3	protein_coding
ENSG00000197872.11	6	7	4	2	2	3	8	3	FAM49A	protein_coding
ENSG00000197879.17	88	129	110	172	126	90	80	76	MYO1C	protein_coding
ENSG00000197880.8	6	3	1	3	1	4	0	0	MDS2	lncRNA
ENSG00000197885.10	20	37	39	19	15	32	17	26	NKIRAS1	protein_coding
ENSG00000197888.2	0	0	0	0	0	0	0	0	UGT2B17	protein_coding
ENSG00000197889.10	8	15	12	10	15	13	7	7	MEIG1	protein_coding
ENSG00000197891.12	0	0	0	0	0	0	0	0	SLC22A12	protein_coding
ENSG00000197892.13	49	84	36	41	29	46	29	47	KIF13B	protein_coding
ENSG00000197893.13	1	1	0	0	2	1	0	1	NRAP	protein_coding
ENSG00000197894.11	22	15	23	15	19	21	14	7	ADH5	protein_coding
ENSG00000197901.11	1	2	1	0	1	0	0	1	SLC22A6	protein_coding
ENSG00000197905.9	109	200	143	162	133	167	126	137	TEAD4	protein_coding
ENSG00000197912.15	296	448	346	217	322	272	235	214	SPG7	protein_coding
ENSG00000197915.6	0	0	0	0	0	0	0	0	HRNR	protein_coding
ENSG00000197921.6	0	0	0	0	0	0	0	0	HES5	protein_coding
ENSG00000197928.10	3	8	3	3	1	9	4	3	ZNF677	protein_coding
ENSG00000197930.13	41	64	48	37	30	47	44	49	ERO1A	protein_coding
ENSG00000197935.6	0	0	0	0	0	0	0	0	ZNF311	protein_coding
ENSG00000197948.11	4	11	8	7	3	6	2	6	FCHSD1	protein_coding
ENSG00000197953.5	0	0	0	0	0	0	0	0	AADACL2	protein_coding
ENSG00000197956.10	0	0	0	0	0	0	0	0	S100A6	protein_coding
ENSG00000197958.13	36	63	36	31	72	48	34	38	RPL12	protein_coding
ENSG00000197961.11	16	37	25	10	15	19	19	14	ZNF121	protein_coding
ENSG00000197965.12	49	102	68	34	45	57	78	80	MPZL1	protein_coding
ENSG00000197969.14	84	221	320	139	82	217	256	288	VPS13A	protein_coding
ENSG00000197976.12	0	0	0	0	0	0	0	0	AKAP17A	protein_coding
ENSG00000197976.12_PAR_Y	0	0	0	0	0	0	0	0	AKAP17A	protein_coding
ENSG00000197977.4	97	124	95	73	106	115	101	103	ELOVL2	protein_coding
ENSG00000197982.14	0	0	2	3	0	3	2	2	C1orf122	protein_coding
ENSG00000197989.14	30	30	19	10	23	21	20	9	SNHG12	lncRNA
ENSG00000197990.6	0	0	0	0	0	0	0	0	ZNF734P	unprocessed_pseudogene
ENSG00000197992.7	0	0	0	0	0	0	0	0	CLEC9A	protein_coding
ENSG00000197993.9	0	0	0	0	0	0	0	0	KEL	protein_coding
ENSG00000198000.12	27	71	64	57	25	52	56	69	NOL8	protein_coding
ENSG00000198001.13	31	54	57	37	37	61	51	42	IRAK4	protein_coding
ENSG00000198003.12	3	5	6	5	9	6	1	5	CCDC151	protein_coding
ENSG00000198019.12	0	0	0	0	0	0	0	0	FCGR1B	protein_coding
ENSG00000198021.7	0	0	0	0	0	0	0	0	SPANXA1	protein_coding
ENSG00000198022.6	0	0	0	0	0	0	0	0	SAGE2P	unprocessed_pseudogene
ENSG00000198026.8	82	139	81	79	130	99	47	70	ZNF335	protein_coding
ENSG00000198028.3	1	4	5	3	1	1	0	0	ZNF560	protein_coding
ENSG00000198033.12	0	0	0	0	1	1	1	0	TUBA3C	protein_coding
ENSG00000198034.11	78	112	87	77	127	74	71	80	RPS4X	protein_coding
ENSG00000198039.11	21	34	20	12	20	23	20	28	AC092161.1	protein_coding
ENSG00000198040.10	137	140	145	74	83	118	117	143	ZNF84	protein_coding
ENSG00000198042.11	9	23	17	13	19	12	9	12	MAK16	protein_coding
ENSG00000198046.12	59	61	48	22	75	53	61	56	ZNF667	protein_coding
ENSG00000198049.7	2	3	2	0	2	1	2	2	AVPR1B	protein_coding
ENSG00000198053.11	146	143	112	75	160	86	69	70	SIRPA	protein_coding
ENSG00000198055.11	66	106	69	97	95	64	44	47	GRK6	protein_coding
ENSG00000198062.14	0	0	0	0	0	0	0	0	POTEH	protein_coding
ENSG00000198064.13	4	5	0	0	1	1	1	3	NPIPB13	protein_coding
ENSG00000198074.10	0	0	0	0	0	0	0	0	AKR1B10	protein_coding
ENSG00000198075.10	1	0	0	0	0	0	0	1	SULT1C4	protein_coding
ENSG00000198077.10	0	1	0	0	0	0	0	0	CYP2A7	protein_coding
ENSG00000198081.11	40	17	23	15	35	19	23	20	ZBTB14	protein_coding
ENSG00000198088.10	14	35	26	14	16	31	15	14	NUP62CL	protein_coding
ENSG00000198092.5	0	0	0	1	0	0	0	0	TMPRSS11F	protein_coding
ENSG00000198099.8	0	1	0	1	0	0	0	0	ADH4	protein_coding
ENSG00000198104.3	0	0	0	0	0	0	0	0	OR2T6	protein_coding
ENSG00000198108.4	36	66	69	42	42	62	49	69	CHSY3	protein_coding
ENSG00000198113.3	12	15	16	9	6	1	6	3	TOR4A	protein_coding
ENSG00000198121.13	29	40	30	40	49	56	42	46	LPAR1	protein_coding
ENSG00000198128.4	0	0	0	0	0	0	0	0	OR2L3	protein_coding
ENSG00000198129.2	0	0	0	0	0	0	0	0	DEFB107B	protein_coding
ENSG00000198130.16	84	121	119	75	68	143	113	145	HIBCH	protein_coding
ENSG00000198133.8	40	35	35	17	49	35	24	36	TMEM229B	protein_coding
ENSG00000198146.4	12	20	10	8	7	5	8	5	ZNF770	protein_coding
ENSG00000198155.5	17	31	6	4	14	20	7	13	ZNF876P	transcribed_unprocessed_pseudogene
ENSG00000198156.10	7	12	5	1	2	4	7	3	NPIPB6	protein_coding
ENSG00000198157.10	4	3	6	1	2	5	2	1	HMGN5	protein_coding
ENSG00000198160.14	59	170	95	103	42	102	51	102	MIER1	protein_coding
ENSG00000198168.9	14	39	53	40	17	46	38	57	SVIP	protein_coding
ENSG00000198169.9	1	0	0	2	1	2	1	1	ZNF251	protein_coding
ENSG00000198171.13	294	299	229	195	484	244	184	187	DDRGK1	protein_coding
ENSG00000198176.13	503	598	389	225	462	349	318	319	TFDP1	protein_coding
ENSG00000198178.10	1	1	0	1	0	1	0	1	CLEC4C	protein_coding
ENSG00000198183.12	0	0	0	0	0	0	0	0	BPIFA1	protein_coding
ENSG00000198185.11	31	72	76	32	20	41	41	54	ZNF334	protein_coding
ENSG00000198203.10	15	12	15	4	19	8	13	10	SULT1C2	protein_coding
ENSG00000198208.11	53	63	50	60	95	58	44	57	RPS6KL1	protein_coding
ENSG00000198218.11	50	168	91	111	78	66	55	70	QRICH1	protein_coding
ENSG00000198221.9	2	1	1	0	1	2	1	0	AFDN-DT	lncRNA
ENSG00000198223.16	0	0	0	0	0	0	0	0	CSF2RA	protein_coding
ENSG00000198223.16_PAR_Y	0	0	0	0	0	0	0	0	CSF2RA	protein_coding
ENSG00000198231.13	376	394	276	168	310	230	251	292	DDX42	protein_coding
ENSG00000198237.8	0	0	0	0	0	0	0	0	AC131392.1	unprocessed_pseudogene
ENSG00000198242.14	325	710	305	424	374	371	199	207	RPL23A	protein_coding
ENSG00000198251.7	0	0	0	0	0	0	0	0	CYP2A7P2	unprocessed_pseudogene
ENSG00000198252.12	11	32	17	19	18	25	18	23	STYX	protein_coding
ENSG00000198258.10	2	13	10	3	9	5	4	2	UBL5	protein_coding
ENSG00000198265.12	70	219	124	115	61	107	84	142	HELZ	protein_coding
ENSG00000198270.13	22	27	15	18	29	25	31	26	TMEM116	protein_coding
ENSG00000198276.16	173	243	156	97	157	116	83	107	UCKL1	protein_coding
ENSG00000198277.6	0	0	0	0	0	0	0	0	AC021146.1	unprocessed_pseudogene
ENSG00000198284.9	0	0	0	0	0	0	0	0	NUP210P1	transcribed_processed_pseudogene
ENSG00000198286.9	33	59	70	50	57	47	34	37	CARD11	protein_coding
ENSG00000198298.13	16	19	16	12	19	15	8	19	ZNF485	protein_coding
ENSG00000198312.4	0	0	0	0	0	0	0	0	BMS1P9	unprocessed_pseudogene
ENSG00000198315.11	43	64	86	44	33	73	79	78	ZKSCAN8	protein_coding
ENSG00000198324.13	29	55	41	52	33	27	21	20	PHETA1	protein_coding
ENSG00000198331.10	14	21	16	20	5	15	16	13	HYLS1	protein_coding
ENSG00000198336.9	1	0	0	1	2	0	1	0	MYL4	protein_coding
ENSG00000198342.10	3	5	2	1	3	2	1	2	ZNF442	protein_coding
ENSG00000198346.11	20	23	26	12	27	20	10	16	ZNF813	protein_coding
ENSG00000198355.5	42	47	29	39	58	19	25	33	PIM3	protein_coding
ENSG00000198356.11	74	120	102	118	104	79	71	64	ASNA1	protein_coding
ENSG00000198358.4	1	0	0	1	1	0	1	0	AL354714.1	lncRNA
ENSG00000198373.12	89	133	117	97	91	77	69	60	WWP2	protein_coding
ENSG00000198380.12	45	85	50	42	52	53	79	111	GFPT1	protein_coding
ENSG00000198393.8	47	71	26	21	27	51	22	25	ZNF26	protein_coding
ENSG00000198398.2	0	0	1	0	0	0	1	0	TMEM207	protein_coding
ENSG00000198399.14	58	104	93	63	58	91	58	90	ITSN2	protein_coding
ENSG00000198400.11	19	19	21	10	19	17	34	14	NTRK1	protein_coding
ENSG00000198408.14	409	547	424	276	390	411	337	404	OGA	protein_coding
ENSG00000198416.9	2	3	11	5	4	3	10	10	ZNF658B	transcribed_unprocessed_pseudogene
ENSG00000198417.7	0	0	0	1	0	0	0	0	MT1F	protein_coding
ENSG00000198420.10	89	138	105	98	81	97	99	126	TCAF1	protein_coding
ENSG00000198429.9	3	20	12	4	2	26	10	13	ZNF69	protein_coding
ENSG00000198452.7	0	0	0	0	0	0	0	0	OR14L1P	transcribed_unprocessed_pseudogene
ENSG00000198453.13	101	123	90	65	90	79	75	109	ZNF568	protein_coding
ENSG00000198454.2	1	0	1	0	0	0	1	0	LINC02692	lncRNA
ENSG00000198464.14	15	25	25	18	7	18	9	14	ZNF480	protein_coding
ENSG00000198467.15	5	16	9	12	9	10	4	12	TPM2	protein_coding
ENSG00000198468.9	10	22	9	14	16	14	12	12	FLVCR1-DT	lncRNA
ENSG00000198471.1	0	0	1	0	0	0	0	0	RTP2	protein_coding
ENSG00000198478.8	8	20	9	10	9	11	9	17	SH3BGRL2	protein_coding
ENSG00000198483.13	0	4	0	0	0	0	0	1	ANKRD35	protein_coding
ENSG00000198488.10	0	1	0	1	0	0	0	0	B3GNT6	protein_coding
ENSG00000198491.3	0	0	0	0	0	0	1	1	AC007920.1	lncRNA
ENSG00000198492.16	38	96	52	30	46	40	50	54	YTHDF2	protein_coding
ENSG00000198496.12	396	532	588	292	435	388	624	466	NBR2	lncRNA
ENSG00000198498.10	16	27	26	12	16	21	22	19	TMA16	protein_coding
ENSG00000198502.6	2	5	3	4	4	1	1	1	HLA-DRB5	protein_coding
ENSG00000198513.11	16	43	17	21	15	28	21	27	ATL1	protein_coding
ENSG00000198515.13	35	60	61	55	31	39	46	40	CNGA1	protein_coding
ENSG00000198517.10	206	405	374	315	212	240	307	335	MAFK	protein_coding
ENSG00000198520.12	23	49	27	21	29	32	19	13	ARMH1	protein_coding
ENSG00000198521.11	170	384	165	142	179	255	185	165	ZNF43	protein_coding
ENSG00000198523.6	0	0	0	0	0	0	0	0	PLN	protein_coding
ENSG00000198535.5	2	0	1	1	4	0	2	2	C2CD4A	protein_coding
ENSG00000198551.10	73	104	61	79	88	75	56	42	ZNF627	protein_coding
ENSG00000198554.12	40	88	52	42	50	75	60	72	WDHD1	protein_coding
ENSG00000198555.7	0	0	0	2	1	0	2	1	AC133561.1	unprocessed_pseudogene
ENSG00000198556.14	193	184	126	69	232	171	138	106	ZNF789	protein_coding
ENSG00000198569.9	2	1	7	5	1	1	4	0	SLC34A3	protein_coding
ENSG00000198570.5	0	0	0	0	0	0	1	0	RD3	protein_coding
ENSG00000198573.6	0	0	0	0	0	0	0	0	SPANXC	protein_coding
ENSG00000198574.6	0	0	0	0	1	0	0	0	SH2D1B	protein_coding
ENSG00000198576.4	0	0	0	2	0	0	1	0	ARC	protein_coding
ENSG00000198585.11	2	7	5	7	8	3	2	4	NUDT16	protein_coding
ENSG00000198586.14	66	134	102	80	63	104	94	109	TLK1	protein_coding
ENSG00000198589.13	52	163	66	51	31	79	64	66	LRBA	protein_coding
ENSG00000198590.12	6	21	6	6	9	10	6	13	C3orf35	lncRNA
ENSG00000198598.6	83	108	84	119	119	69	44	42	MMP17	protein_coding
ENSG00000198601.3	0	0	0	0	0	0	0	0	OR2M2	protein_coding
ENSG00000198604.11	117	234	144	110	97	151	123	121	BAZ1A	protein_coding
ENSG00000198610.11	0	0	0	0	0	0	0	0	AKR1C4	protein_coding
ENSG00000198612.11	40	51	44	17	42	48	40	41	COPS8	protein_coding
ENSG00000198624.13	15	19	11	13	13	9	5	5	CCDC69	protein_coding
ENSG00000198625.13	102	239	79	61	79	136	66	69	MDM4	protein_coding
ENSG00000198633.10	0	4	3	2	4	5	8	2	ZNF534	protein_coding
ENSG00000198643.7	0	1	1	1	1	1	1	0	FAM3D	protein_coding
ENSG00000198648.11	87	158	118	60	57	96	86	126	STK39	protein_coding
ENSG00000198650.11	0	0	0	0	0	0	0	1	TAT	protein_coding
ENSG00000198658.4	4	0	2	3	2	2	1	0	ABHD17AP1	unprocessed_pseudogene
ENSG00000198663.16	121	199	138	83	155	192	128	113	C6orf89	protein_coding
ENSG00000198668.12	37	56	41	15	32	28	14	13	CALM1	protein_coding
ENSG00000198670.11	0	1	1	0	1	1	0	0	LPA	protein_coding
ENSG00000198671.3	0	0	1	0	0	0	0	0	AC135895.1	lncRNA
ENSG00000198677.11	24	49	52	46	16	40	23	48	TTC37	protein_coding
ENSG00000198678.5	0	0	0	0	0	0	0	1	OR5BS1P	protein_coding
ENSG00000198681.7	0	0	0	0	0	0	0	0	MAGEA1	protein_coding
ENSG00000198682.13	65	83	77	39	89	59	72	80	PAPSS2	protein_coding
ENSG00000198685.3	0	0	0	0	0	0	1	0	LINC01565	lncRNA
ENSG00000198689.11	84	92	65	64	65	67	50	73	SLC9A6	protein_coding
ENSG00000198690.10	0	0	1	0	0	0	1	0	FAN1	protein_coding
ENSG00000198691.13	1	0	3	2	1	0	1	1	ABCA4	protein_coding
ENSG00000198692.10	0	0	0	0	0	0	0	0	EIF1AY	protein_coding
ENSG00000198700.10	195	298	218	124	253	248	202	221	IPO9	protein_coding
ENSG00000198704.9	0	0	0	0	0	0	0	1	GPX6	protein_coding
ENSG00000198707.15	17	49	56	32	19	48	46	49	CEP290	protein_coding
ENSG00000198715.13	22	37	13	14	14	16	14	11	GLMP	protein_coding
ENSG00000198718.13	43	116	73	63	33	79	48	84	TOGARAM1	protein_coding
ENSG00000198721.12	71	91	54	45	40	61	46	54	ECI2	protein_coding
ENSG00000198722.14	68	90	61	34	65	76	38	66	UNC13B	protein_coding
ENSG00000198728.10	455	410	283	255	620	304	275	276	LDB1	protein_coding
ENSG00000198729.5	36	88	33	21	29	52	27	27	PPP1R14C	protein_coding
ENSG00000198730.9	22	37	27	39	18	22	18	21	CTR9	protein_coding
ENSG00000198732.10	160	127	84	43	190	188	80	91	SMOC1	protein_coding
ENSG00000198734.11	1	1	1	0	1	1	0	1	F5	protein_coding
ENSG00000198736.11	13	10	13	20	13	8	7	9	MSRB1	protein_coding
ENSG00000198740.8	303	523	357	296	280	350	339	418	ZNF652	protein_coding
ENSG00000198742.9	100	112	83	47	123	93	81	61	SMURF1	protein_coding
ENSG00000198752.11	260	345	212	116	286	233	161	160	CDC42BPB	protein_coding
ENSG00000198755.11	180	293	191	161	308	201	145	140	RPL10A	protein_coding
ENSG00000198756.12	90	107	53	34	78	56	32	42	COLGALT2	protein_coding
ENSG00000198758.10	0	1	0	0	0	0	0	1	EPS8L3	protein_coding
ENSG00000198765.12	0	0	0	0	1	2	1	1	SYCP1	protein_coding
ENSG00000198768.10	1	1	1	1	0	0	2	0	APCDD1L	protein_coding
ENSG00000198771.11	4	1	2	3	5	1	3	2	RCSD1	protein_coding
ENSG00000198774.5	0	0	1	0	0	2	4	1	RASSF9	protein_coding
ENSG00000198780.12	23	43	29	25	19	26	27	30	FAM169A	protein_coding
ENSG00000198788.8	0	0	1	0	1	0	0	1	MUC2	protein_coding
ENSG00000198791.12	83	71	72	69	73	60	50	87	CNOT7	protein_coding
ENSG00000198792.13	138	266	159	139	154	159	98	102	TMEM184B	protein_coding
ENSG00000198793.12	127	273	164	160	150	150	142	139	MTOR	protein_coding
ENSG00000198794.12	57	92	49	52	73	70	36	30	SCAMP5	protein_coding
ENSG00000198797.7	11	11	10	11	7	5	14	14	BRINP2	protein_coding
ENSG00000198798.5	0	0	0	0	0	0	0	0	MAGEB3	protein_coding
ENSG00000198799.12	64	115	56	52	75	76	47	49	LRIG2	protein_coding
ENSG00000198805.11	43	35	38	9	66	44	35	38	PNP	protein_coding
ENSG00000198807.12	8	11	17	10	4	12	9	13	PAX9	protein_coding
ENSG00000198818.10	348	451	300	151	251	289	263	269	SFT2D1	protein_coding
ENSG00000198822.10	3	1	2	0	4	1	2	1	GRM3	protein_coding
ENSG00000198824.7	15	22	6	11	12	10	11	11	CHAMP1	protein_coding
ENSG00000198826.11	0	0	1	0	1	0	0	0	ARHGAP11A	protein_coding
ENSG00000198829.6	0	0	0	0	0	0	0	0	SUCNR1	protein_coding
ENSG00000198830.11	102	82	84	52	157	73	57	60	HMGN2	protein_coding
ENSG00000198832.10	2	2	0	0	3	2	1	0	SELENOM	protein_coding
ENSG00000198833.7	89	117	107	69	124	124	153	191	UBE2J1	protein_coding
ENSG00000198835.4	41	65	46	74	28	23	33	41	GJC2	protein_coding
ENSG00000198837.10	28	53	60	55	49	29	32	47	DENND4B	protein_coding
ENSG00000198842.9	1	0	0	0	0	0	0	1	DUSP27	protein_coding
ENSG00000198843.13	9	19	7	10	7	14	10	9	SELENOT	protein_coding
ENSG00000198844.12	0	1	0	4	0	2	1	1	ARHGEF15	protein_coding
ENSG00000198848.12	0	0	0	0	0	0	1	0	CES1	protein_coding
ENSG00000198851.9	0	0	0	0	0	0	0	1	CD3E	protein_coding
ENSG00000198853.12	38	75	21	35	52	70	34	54	RUSC2	protein_coding
ENSG00000198855.7	23	21	12	7	64	33	71	54	FICD	protein_coding
ENSG00000198856.13	52	99	61	27	98	112	161	135	OSTC	protein_coding
ENSG00000198857.3	0	0	0	0	0	0	2	0	HSD3BP5	transcribed_unprocessed_pseudogene
ENSG00000198858.10	132	174	133	165	160	92	77	75	R3HDM4	protein_coding
ENSG00000198860.12	21	61	76	37	23	64	85	89	TSEN15	protein_coding
ENSG00000198862.14	70	79	115	58	52	88	106	117	LTN1	protein_coding
ENSG00000198863.7	32	88	56	56	36	46	33	47	RUNDC1	protein_coding
ENSG00000198865.10	0	0	0	0	0	0	0	0	CCDC152	protein_coding
ENSG00000198870.7	16	17	26	18	22	17	12	11	STKLD1	protein_coding
ENSG00000198874.13	39	80	64	62	39	53	45	41	TYW1	protein_coding
ENSG00000198876.13	110	226	164	193	129	118	96	120	DCAF12	protein_coding
ENSG00000198879.11	97	111	69	42	81	58	57	73	SFMBT2	protein_coding
ENSG00000198881.10	1	1	0	1	2	4	0	2	ASB12	protein_coding
ENSG00000198883.12	0	1	0	0	0	0	0	0	PNMA5	protein_coding
ENSG00000198885.9	0	0	0	0	0	0	0	0	ITPRIPL1	protein_coding
ENSG00000198889.5	0	0	0	0	0	0	0	0	DCAF12L1	protein_coding
ENSG00000198890.8	8	6	11	2	3	4	6	4	PRMT6	protein_coding
ENSG00000198892.6	1	3	0	0	1	0	0	0	SHISA4	protein_coding
ENSG00000198898.14	39	70	58	63	26	31	30	48	CAPZA2	protein_coding
ENSG00000198900.6	62	126	65	64	46	73	56	75	TOP1	protein_coding
ENSG00000198909.7	472	655	381	216	471	428	315	298	MAP3K3	protein_coding
ENSG00000198911.12	569	917	411	322	870	731	408	437	SREBF2	protein_coding
ENSG00000198912.11	25	18	18	12	17	14	9	8	C1orf174	protein_coding
ENSG00000198915.11	9	8	4	5	7	5	4	5	RASGEF1A	protein_coding
ENSG00000198918.8	105	105	97	40	160	68	87	76	RPL39	protein_coding
ENSG00000198919.13	26	49	52	33	19	44	31	37	DZIP3	protein_coding
ENSG00000198924.8	11	19	17	11	9	10	15	17	DCLRE1A	protein_coding
ENSG00000198930.13	0	0	0	0	0	0	0	0	CSAG1	protein_coding
ENSG00000198931.10	62	59	56	86	74	39	33	36	APRT	protein_coding
ENSG00000198933.9	525	592	524	464	746	455	361	352	TBKBP1	protein_coding
ENSG00000198937.9	79	103	68	52	105	99	98	73	CCDC167	protein_coding
ENSG00000198939.8	22	28	27	18	20	17	11	22	ZFP2	protein_coding
ENSG00000198945.7	59	65	73	52	48	38	46	65	L3MBTL3	protein_coding
ENSG00000198947.15	121	152	172	90	116	173	137	188	DMD	protein_coding
ENSG00000198948.12	8	18	21	8	10	13	9	16	MFAP3L	protein_coding
ENSG00000198951.11	50	84	57	42	87	71	45	29	NAGA	protein_coding
ENSG00000198952.8	104	179	163	205	129	108	93	107	SMG5	protein_coding
ENSG00000198954.8	115	102	118	92	83	98	84	94	KIF1BP	protein_coding
ENSG00000198959.12	0	4	1	3	3	2	0	0	TGM2	protein_coding
ENSG00000198960.11	2	16	11	2	6	7	6	4	ARMCX6	protein_coding
ENSG00000198961.10	36	62	33	20	28	37	50	38	PJA2	protein_coding
ENSG00000198963.11	0	5	1	1	0	1	1	2	RORB	protein_coding
ENSG00000198964.14	79	102	102	70	89	91	106	106	SGMS1	protein_coding
ENSG00000198965.4	0	0	0	0	0	0	0	0	OR10R2	protein_coding
ENSG00000198967.4	0	0	0	0	0	0	0	0	OR10Z1	protein_coding
ENSG00000203258.3	0	0	0	0	0	0	0	1	AC013549.1	lncRNA
ENSG00000203266.3	0	0	0	0	0	0	0	0	AL157414.1	lncRNA
ENSG00000203279.4	22	49	29	36	46	33	34	37	AL590705.1	lncRNA
ENSG00000203280.4	2	4	1	0	1	0	0	2	AL022323.1	lncRNA
ENSG00000203288.4	10	12	11	8	14	15	8	7	TDRKH-AS1	lncRNA
ENSG00000203307.2	2	2	0	0	0	1	0	0	AL626787.1	lncRNA
ENSG00000203321.2	38	55	58	53	55	45	53	57	CARNMT1-AS1	lncRNA
ENSG00000203325.3	2	5	3	9	2	2	3	3	AL445248.1	lncRNA
ENSG00000203335.5	0	0	0	0	0	0	0	0	AC006019.1	lncRNA
ENSG00000203356.2	0	9	6	4	4	1	8	6	LINC01562	lncRNA
ENSG00000203362.2	0	1	0	0	0	0	0	0	POLH-AS1	lncRNA
ENSG00000203364.2	1	1	0	0	0	0	0	0	AL390760.1	lncRNA
ENSG00000203395.2	0	0	0	0	0	1	0	0	AC015969.1	lncRNA
ENSG00000203402.2	0	0	0	0	0	0	0	0	AL591503.1	lncRNA
ENSG00000203408.4	0	0	0	0	0	0	0	0	OR6C71P	transcribed_unprocessed_pseudogene
ENSG00000203416.3	0	0	0	0	0	0	0	0	FAM32BP	processed_pseudogene
ENSG00000203434.2	0	0	0	0	0	0	2	0	AL353740.1	lncRNA
ENSG00000203441.2	0	1	1	0	1	0	1	1	LINC00449	lncRNA
ENSG00000203446.2	0	0	0	0	0	0	0	1	AC004988.1	lncRNA
ENSG00000203462.2	0	0	0	0	0	0	0	0	AC093392.1	unprocessed_pseudogene
ENSG00000203472.3	0	0	0	0	0	0	0	0	AC009163.1	lncRNA
ENSG00000203485.13	80	132	107	82	125	76	72	94	INF2	protein_coding
ENSG00000203492.4	0	0	0	0	0	0	0	0	AL645937.1	transcribed_unprocessed_pseudogene
ENSG00000203496.9	2	0	2	0	0	0	2	0	AL133216.1	lncRNA
ENSG00000203497.2	38	38	27	10	39	30	16	16	PDCD4-AS1	lncRNA
ENSG00000203498.3	0	0	0	0	0	0	0	0	AL139390.1	lncRNA
ENSG00000203499.11	0	0	1	0	0	0	1	2	IQANK1	protein_coding
ENSG00000203506.5	0	1	2	2	1	0	1	0	RBMS3-AS2	lncRNA
ENSG00000203520.3	0	0	0	0	0	0	1	1	AP000753.1	lncRNA
ENSG00000203527.2	0	0	0	0	0	0	1	0	Z99756.1	lncRNA
ENSG00000203565.3	1	0	0	0	0	0	0	0	AL450313.1	lncRNA
ENSG00000203585.4	0	2	3	1	0	1	0	2	LINC02408	lncRNA
ENSG00000203588.3	0	0	0	0	0	0	1	0	IGBP1-AS1	lncRNA
ENSG00000203605.3	0	0	0	0	0	0	0	0	AC096543.1	lncRNA
ENSG00000203635.2	0	0	0	0	0	0	0	0	AC144450.1	lncRNA
ENSG00000203643.3	0	0	0	0	0	0	0	0	AC012456.1	lncRNA
ENSG00000203645.2	0	1	0	1	1	1	0	0	LINC00501	lncRNA
ENSG00000203650.9	15	11	18	14	7	11	15	17	LINC01285	lncRNA
ENSG00000203663.4	0	0	0	0	0	0	0	0	OR2L2	protein_coding
ENSG00000203664.7	0	0	0	0	0	0	0	0	OR2W5	transcribed_unprocessed_pseudogene
ENSG00000203666.12	100	146	85	73	102	104	93	102	EFCAB2	protein_coding
ENSG00000203667.10	37	49	65	24	36	55	46	56	COX20	protein_coding
ENSG00000203684.5	18	20	12	7	22	17	5	7	IBA57-DT	lncRNA
ENSG00000203685.10	70	48	33	16	100	58	36	26	STUM	protein_coding
ENSG00000203688.6	0	0	0	0	0	0	0	0	LINC02487	lncRNA
ENSG00000203690.12	0	0	0	0	1	1	0	0	TCP10	protein_coding
ENSG00000203697.11	2	2	2	2	0	1	3	1	CAPN8	protein_coding
ENSG00000203705.11	46	76	60	53	36	55	41	32	TATDN3	protein_coding
ENSG00000203706.8	71	75	44	45	98	48	48	43	SERTAD4-AS1	lncRNA
